Time ; Semi-Major Axis ; Eccentricity ; Inclination ; Argument of the perigee ; Right Ascension of the Ascending node
3.1132E7;6798553.307847963;0.010824231400247691;97.388977053861;241.2343744690971;-155.80061874175632
3.11406E7;6798522.156149853;0.010825980511725267;97.38897292295633;-119.16081015882706;40.127543385756816
3.11492E7;6798490.941036399;0.0108277668921737;97.3889687791285;240.44416037482313;-127.03734590719841
3.11578E7;6798459.648079895;0.010829588911972955;97.388964620018;-119.95071111818022;69.74756576724155
3.11664E7;6798428.286805843;0.010831447161715765;97.3889604487366;239.65457290159642;-98.01153724830478
3.1175E7;6798396.862709731;0.010833342126211426;97.38895626659045;-120.73998799487111;99.0823012536392
3.11836E7;6798365.373712511;0.010835273504169912;97.38895207213416;238.86560979113776;-68.65847764318542
3.11922E7;6798333.814481469;0.010837240398525735;97.3889478638659;-121.52862895714608;128.11984830311687
3.12008E7;6798302.182275897;0.010839242130903589;97.38894364174028;-121.92270697772328;-38.991613495637075
3.12094E7;6798270.48455678;0.010841279262647515;97.38893940802166;-122.31662411982992;156.92630822423405
3.1218E7;6798238.714207162;0.010843351145707884;97.38893516178369;-122.71037784372723;-9.104823736950193
3.12266E7;6798206.878444928;0.010845458248179604;97.38893090164893;236.89603682999126;-174.37440324931833
3.12352E7;6798174.97612664;0.010847599999043271;97.38892662755522;-123.49738106428597;20.849400621577512
3.12438E7;6798142.993609232;0.010849774553383632;97.38892233867168;236.10936824700693;-145.6306392858364
3.12524E7;6798110.944361678;0.010851982947631868;97.38891803771683;-124.28371459629108;50.702746189630254
3.1261E7;6798078.826710186;0.010854225616378554;97.38891372409647;235.32337215632677;-116.69678682590711
3.12696E7;6798046.638734741;0.010856501547955867;97.3889093976696;-125.06936908654929;80.32001583485645
3.12782E7;6798014.37435469;0.01085881002978234;97.3889050548632;234.53806525919597;-87.4666327003036
3.12868E7;6797982.04497507;0.010861151723519313;97.38890069801884;-125.85432822432256;109.63583632889178
3.12954E7;6797949.640829437;0.010863525337892617;97.38889632723844;233.75345390255507;-57.901399057805214
3.1304E7;6797917.1593777565;0.010865930456588539;97.38889194292003;-126.63858872573647;138.66795673685468
3.13126E7;6797884.612787364;0.01086836835003296;97.38888754574454;-127.03045438589481;-28.045014434155433
3.13212E7;6797851.994011884;0.010870838022398237;97.38888313342933;-127.42214028767934;167.5075378971886
3.13298E7;6797819.298010931;0.010873338272255596;97.3888787053481;-127.81364658496794;1.9820369283360253
3.13384E7;6797786.531124456;0.01087586990105547;97.38887426356473;231.79502764910794;-163.70594119269333
3.1347E7;6797753.691688117;0.01087843234343704;97.38886980825016;-128.59611735198436;32.013787079498016
3.13556E7;6797720.777188267;0.0108810247610014;97.3888653374944;231.01292163968887;-134.81724580496729
3.13642E7;6797687.787524932;0.010883647278661016;97.38886085064722;-129.37785541518784;61.88682079340867
